login_id,user_id,timestamp,country,city,user_agent,os,resolution,login_status,auth_method,is_anomaly
76c3e642-3e19-4c1d-9f6a-6a65bd54da04,user_057,2026-02-18 23:42:39.568682,DE,Bretten,"Mozilla/5.0 (iPad; CPU OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0 Mobile/15E148 Safari/604.1",iOS,414x896,Success,Biometric,0
7e4ce29f-f8cb-4b4c-9779-0e845e472e22,user_057,2026-02-20 14:42:39.568682,DE,Bretten,"Mozilla/5.0 (iPad; CPU OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0 Mobile/15E148 Safari/604.1",iOS,414x896,Success,Biometric,0
3207343e-c6a0-4656-85c9-fb91ff6ef9ed,user_058,2026-01-21 17:42:39.568682,FR,Fontenay-aux-Roses,"Mozilla/5.0 (Linux; Android 11; SM-G991B) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.120 Mobile Safari/537.36",Android,1920x1080,Success,Biometric,0
c2aef674-8beb-4e78-a683-73a3bb82b796,user_058,2026-01-24 05:42:39.568682,FR,Fontenay-aux-Roses,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0 Mobile/15E148 Safari/604.1",iOS,390x844,Success,Biometric,0
01a1fb0f-268b-44b6-bec0-a285cbc4ec0e,user_058,2026-01-25 05:42:39.568682,FR,Fontenay-aux-Roses,"Mozilla/5.0 (Linux; Android 11; SM-G991B) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.120 Mobile Safari/537.36",Android,1920x1080,Success,Biometric,0
3ba5bd76-061e-4b95-a8f8-2063eeb19ad2,user_058,2026-01-25 17:42:39.568682,FR,Fontenay-aux-Roses,"Mozilla/5.0 (Linux; Android 11; SM-G991B) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.120 Mobile Safari/537.36",Android,1920x1080,Success,Biometric,0
d6ee526b-a2cd-4590-98af-393c8aa2b4c9,user_058,2026-01-26 14:42:39.568682,FR,Fontenay-aux-Roses,"Mozilla/5.0 (Linux; Android 11; SM-G991B) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.120 Mobile Safari/537.36",Android,1920x1080,Success,Biometric,0
f374190d-0274-4e40-a090-16b6b186a5a8,user_058,2026-01-29 07:42:39.568682,FR,Fontenay-aux-Roses,"Mozilla/5.0 (Linux; Android 11; SM-G991B) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.120 Mobile Safari/537.36",Android,1920x1080,Success,Biometric,0
a84510a1-c249-4e5e-805f-d0e655c3b2db,user_058,2026-02-01 06:42:39.568682,FR,Fontenay-aux-Roses,"Mozilla/5.0 (Linux; Android 11; SM-G991B) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.120 Mobile Safari/537.36",Android,1920x1080,Success,Biometric,0
ba2ac3d9-bcf2-4c3b-9958-74c260538c1b,user_058,2026-02-03 13:42:39.568682,FR,Fontenay-aux-Roses,"Mozilla/5.0 (Linux; Android 11; SM-G991B) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.120 Mobile Safari/537.36",Android,1920x1080,Success,Biometric,0
87a1ec02-3487-4e41-9a9c-672a4eb9047d,user_058,2026-02-06 08:42:39.568682,FR,Fontenay-aux-Roses,"Mozilla/5.0 (Linux; Android 11; SM-G991B) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.120 Mobile Safari/537.36",Android,1920x1080,Success,Biometric,0
7df59abf-6b79-4d01-bcf8-8d20fbad793f,user_058,2026-02-07 10:42:39.568682,FR,Fontenay-aux-Roses,"Mozilla/5.0 (Linux; Android 11; SM-G991B) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.120 Mobile Safari/537.36",Android,1920x1080,Success,Biometric,0
ff38b918-f8f9-445d-8f55-4896f610396b,user_058,2026-02-08 04:42:39.568682,FR,Fontenay-aux-Roses,"Mozilla/5.0 (Linux; Android 11; SM-G991B) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.120 Mobile Safari/537.36",Android,1920x1080,Success,Biometric,0
17d09810-47a2-410b-b62e-db49247296a4,user_058,2026-02-10 01:42:39.568682,FR,Fontenay-aux-Roses,"Mozilla/5.0 (Linux; Android 11; SM-G991B) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.120 Mobile Safari/537.36",Android,1920x1080,Success,Biometric,0
e5b4a1ae-3b41-4943-abd8-a3b10b3d0c36,user_058,2026-02-11 13:42:39.568682,FR,Fontenay-aux-Roses,"Mozilla/5.0 (Linux; Android 11; SM-G991B) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.120 Mobile Safari/537.36",Android,1920x1080,Success,Biometric,0
b36ab3ed-69be-473a-850e-f0add872f72e,user_058,2026-02-12 17:42:39.568682,FR,Fontenay-aux-Roses,"Mozilla/5.0 (Linux; Android 11; SM-G991B) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.120 Mobile Safari/537.36",Android,1920x1080,Success,Biometric,0
f97c6c3c-755d-414b-9f5b-a255e5449887,user_058,2026-02-13 14:42:39.568682,FR,Fontenay-aux-Roses,"Mozilla/5.0 (Linux; Android 11; SM-G991B) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.120 Mobile Safari/537.36",Android,1920x1080,Success,Biometric,0
1877bc06-94ad-4252-95bc-2a3ebf7655d7,user_058,2026-02-16 13:42:39.568682,FR,Fontenay-aux-Roses,"Mozilla/5.0 (Linux; Android 11; SM-G991B) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.120 Mobile Safari/537.36",Android,1920x1080,Success,Biometric,0
d1e91691-a320-4116-a22d-f6a48163b6ce,user_058,2026-02-17 10:42:39.568682,FR,Fontenay-aux-Roses,"Mozilla/5.0 (Linux; Android 11; SM-G991B) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.120 Mobile Safari/537.36",Android,1920x1080,Success,Biometric,0
915cb31b-9786-4b12-9328-172664f434d6,user_058,2026-02-20 08:42:39.568682,FR,Fontenay-aux-Roses,"Mozilla/5.0 (Linux; Android 11; SM-G991B) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.120 Mobile Safari/537.36",Android,1920x1080,Success,Biometric,0
f6d70248-a995-4cc3-af5b-09a60ff1c51f,user_059,2026-01-21 17:42:39.568682,DE,Landshut,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.1 Safari/605.1.15",MacOS,1920x1080,Success,Password,0
42d04d55-4aab-47b2-bc9d-128a21761930,user_059,2026-01-22 17:42:39.568682,DE,Landshut,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.1 Safari/605.1.15",MacOS,1920x1080,Success,Password,0
cd0254db-ed11-45d7-90a4-6c85d9d57b02,user_059,2026-01-23 04:42:39.568682,DE,Landshut,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.1 Safari/605.1.15",MacOS,1920x1080,Success,Password,0
bc4015fa-d4f7-4322-b362-c0d264988bde,user_059,2026-01-25 13:42:39.568682,DE,Landshut,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.1 Safari/605.1.15",MacOS,1920x1080,Success,Password,0
459ee674-73e7-4042-916c-3b0a53853918,user_059,2026-01-27 11:42:39.568682,DE,Landshut,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.1 Safari/605.1.15",MacOS,1920x1080,Success,Password,0
33e4f986-f18c-4cdc-931e-b7233bcdf203,user_059,2026-01-27 19:42:39.568682,DE,Landshut,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.1 Safari/605.1.15",MacOS,1920x1080,Success,Password,0
95af6d0c-c528-4425-87a9-f33c22d839d3,user_059,2026-01-30 12:42:39.568682,DE,Landshut,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.1 Safari/605.1.15",MacOS,1920x1080,Success,Password,0
2a147a96-1b0c-42eb-a7c8-fc6c1be5a4c3,user_059,2026-02-01 12:42:39.568682,DE,Landshut,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.1 Safari/605.1.15",MacOS,1920x1080,Success,Password,0
681134e2-5064-4c59-b74f-63547316ce64,user_059,2026-02-01 19:42:39.568682,DE,Landshut,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.1 Safari/605.1.15",MacOS,1920x1080,Success,Password,0
f6f24d1c-5bb8-49c8-8932-59f31ee89a4c,user_059,2026-02-02 05:42:39.568682,DE,Landshut,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.1 Safari/605.1.15",MacOS,1920x1080,Success,Password,0
4eed4124-73b0-4676-b527-a5c8c534ca08,user_059,2026-02-04 17:42:39.568682,DE,Landshut,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.1 Safari/605.1.15",MacOS,1920x1080,Success,Password,0
1eb2a7b8-da3c-45ca-83d7-8f2b769de1e3,user_059,2026-02-05 04:42:39.568682,DE,Landshut,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.1 Safari/605.1.15",MacOS,1920x1080,Success,Password,0
afa14a55-cebe-4baa-a859-7b341725d2c7,user_059,2026-02-05 09:42:39.568682,DE,Landshut,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.1 Safari/605.1.15",MacOS,1920x1080,Success,Password,0
b266986c-b467-48bd-938e-13e44de1087b,user_059,2026-02-07 01:42:39.568682,DE,Landshut,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.1 Safari/605.1.15",MacOS,1920x1080,Success,Password,0
d5ff2a1f-370b-4a29-8a53-0df99a72083c,user_059,2026-02-09 07:42:39.568682,DE,Landshut,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.1 Safari/605.1.15",MacOS,1920x1080,Success,Password,0
1759ba96-25f8-4c74-93ea-4919db4862c2,user_059,2026-02-11 08:42:39.568682,DE,Landshut,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.1 Safari/605.1.15",MacOS,1920x1080,Success,Password,0
5b11f51f-f7e9-401d-bf8b-4433b60e695c,user_059,2026-02-13 01:42:39.568682,DE,Landshut,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.1 Safari/605.1.15",MacOS,1920x1080,Success,Password,0
ad5be3c8-0c88-4714-8372-17e0657046ea,user_059,2026-02-13 11:42:39.568682,DE,Landshut,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.1 Safari/605.1.15",MacOS,1920x1080,Success,Password,0
fd9cfbb0-d1f1-4485-829a-4a7c4c80d33a,user_059,2026-02-14 08:42:39.568682,DE,Landshut,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.1 Safari/605.1.15",MacOS,1920x1080,Success,Password,0
67863fb3-f3bc-4a71-87f4-fee52c82989f,user_059,2026-02-15 06:42:39.568682,DE,Landshut,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.1 Safari/605.1.15",MacOS,1920x1080,Success,Password,0
bf8211bc-8e52-4c42-b3c3-74a6dac726b6,user_059,2026-02-15 14:42:39.568682,DE,Landshut,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.1 Safari/605.1.15",MacOS,1920x1080,Success,Password,0
7648776e-183f-4a70-bff6-579e8cd4b90a,user_059,2026-02-17 19:42:39.568682,DE,Landshut,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.1 Safari/605.1.15",MacOS,1920x1080,Success,Password,0
23c97a1e-cb37-4d97-8dcc-2d6a1a16998c,user_059,2026-02-18 22:42:39.568682,DE,Landshut,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.1 Safari/605.1.15",MacOS,1920x1080,Success,Password,0
d49347fc-0fc9-4d2e-830f-9be91f178f93,user_059,2026-02-19 05:42:39.568682,DE,Landshut,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.1 Safari/605.1.15",MacOS,1920x1080,Success,Password,0
21768dd7-38e7-4019-bb89-86c8c7ecfe71,user_060,2026-01-21 17:42:39.568682,DE,Eppingen,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.1 Safari/605.1.15",MacOS,414x896,Success,Password,0
5f4b1a97-668c-479b-92dc-42c832b8d8aa,user_060,2026-01-23 09:42:39.568682,DE,Eppingen,"Mozilla/5.0 (iPad; CPU OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0 Mobile/15E148 Safari/604.1",iOS,390x844,Success,Biometric,0
a50a13dc-f004-4897-a15b-2e18afb06406,user_060,2026-01-25 13:42:39.568682,DE,Eppingen,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0 Mobile/15E148 Safari/604.1",iOS,390x844,Success,Biometric,0
424211e2-960b-40f4-9513-2c2215839b99,user_060,2026-01-27 04:42:39.568682,DE,Eppingen,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.1 Safari/605.1.15",MacOS,414x896,Success,Password,0
0594b24f-1332-4c31-9010-318aeadc9960,user_060,2026-01-28 19:42:39.568682,DE,Eppingen,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.1 Safari/605.1.15",MacOS,414x896,Success,Password,0
e709fba6-329f-4417-9081-3d45ff45f8a2,user_060,2026-01-30 16:42:39.568682,DE,Eppingen,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.1 Safari/605.1.15",MacOS,414x896,Success,Password,0
20f87ba2-cf2e-4296-b184-b713a55f65b7,user_060,2026-01-31 00:42:39.568682,DE,Eppingen,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.1 Safari/605.1.15",MacOS,414x896,Success,Password,0
d450afa2-d8e7-4aeb-a7b3-3085178be968,user_060,2026-01-31 14:42:39.568682,DE,Eppingen,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.1 Safari/605.1.15",MacOS,414x896,Success,Password,0
0aee2557-1f5d-4912-94e0-7431cf133b65,user_060,2026-02-02 05:42:39.568682,DE,Eppingen,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.1 Safari/605.1.15",MacOS,414x896,Success,Password,0
2b015723-0cf6-47a5-b603-c36cf1394e3c,user_060,2026-02-02 15:42:39.568682,DE,Eppingen,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.1 Safari/605.1.15",MacOS,414x896,Success,Password,0
d259f960-6ee3-4607-92ea-1324ec93e596,user_060,2026-02-03 00:42:39.568682,DE,Eppingen,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.1 Safari/605.1.15",MacOS,414x896,Success,Password,0
078c26ce-7f02-43bc-a51e-a252b9744cde,user_060,2026-02-05 01:42:39.568682,DE,Eppingen,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.1 Safari/605.1.15",MacOS,414x896,Success,Password,0
2c3d17e2-6d39-4a75-aee7-0ab261fa8e7a,user_060,2026-02-05 19:42:39.568682,DE,Eppingen,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.1 Safari/605.1.15",MacOS,414x896,Success,Password,0
2fe922aa-e886-4011-b6f7-a26c5a9c0679,user_060,2026-02-08 05:42:39.568682,DE,Eppingen,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.1 Safari/605.1.15",MacOS,414x896,Success,Password,0
e2280fe3-722d-4e13-87a4-8c4246653497,user_060,2026-02-10 08:42:39.568682,DE,Eppingen,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0 Mobile/15E148 Safari/604.1",iOS,390x844,Success,Biometric,0
9e825aae-9d36-46a1-88de-c921260cb547,user_060,2026-02-10 15:42:39.568682,DE,Eppingen,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.1 Safari/605.1.15",MacOS,414x896,Success,Password,0
4b8c031f-a5b4-4983-beeb-c04a9df2372e,user_060,2026-02-12 19:42:39.568682,DE,Eppingen,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.1 Safari/605.1.15",MacOS,414x896,Success,Password,0
8cf9eea9-e1fd-46d1-a978-52217fb75c57,user_060,2026-02-14 03:42:39.568682,DE,Eppingen,"Mozilla/5.0 (iPad; CPU OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0 Mobile/15E148 Safari/604.1",iOS,390x844,Success,Biometric,0
479f6628-1674-4b65-8f9c-53007aa1c567,user_060,2026-02-16 19:42:39.568682,DE,Eppingen,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.1 Safari/605.1.15",MacOS,414x896,Success,Password,0
330faaa3-6b52-493c-a321-e64e620d4a1f,user_060,2026-02-18 17:42:39.568682,DE,Eppingen,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.1 Safari/605.1.15",MacOS,414x896,Success,Password,0
869bc00f-cc15-4a1b-a278-9642a484e035,user_060,2026-02-19 11:42:39.568682,DE,Eppingen,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.1 Safari/605.1.15",MacOS,414x896,Success,Password,0
cd5ae324-fe7c-40e9-a179-1e933fc825ac,user_061,2026-01-21 17:42:39.568682,IN,Osmanabad,"Mozilla/5.0 (Linux; Android 11; SM-G991B) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.120 Mobile Safari/537.36",Android,390x844,Success,Biometric,0
fd498e20-04ff-4ab2-8b7b-0b3a8b2d158a,user_061,2026-01-23 02:42:39.568682,IN,Osmanabad,"Mozilla/5.0 (Linux; Android 11; SM-G991B) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.120 Mobile Safari/537.36",Android,390x844,Success,Biometric,0
5beec570-b69f-45c5-882b-a1be61eb64e6,user_061,2026-01-25 10:42:39.568682,IN,Osmanabad,"Mozilla/5.0 (Linux; Android 11; SM-G991B) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.120 Mobile Safari/537.36",Android,390x844,Success,Biometric,0
7c13f47a-c80c-4195-8b65-84ce7acc9970,user_061,2026-01-26 00:42:39.568682,IN,Osmanabad,"Mozilla/5.0 (Linux; Android 11; SM-G991B) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.120 Mobile Safari/537.36",Android,390x844,Success,Biometric,0
809cd839-90ce-42e8-a9a5-336858129eb2,user_061,2026-01-28 14:42:39.568682,NG,Paulburgh,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Edge/91.0.864.59",Windows,1024x768,Success,Password,1
3811b519-98dc-4e0b-91a1-f5df06ac1010,user_061,2026-01-31 01:42:39.568682,CN,Port Kimberlyton,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",Windows,1024x768,Success,Password,1
8788dfed-78c0-4ed8-bdd4-ff21cf03f0c8,user_061,2026-02-02 08:42:39.568682,IN,Osmanabad,"Mozilla/5.0 (Linux; Android 11; SM-G991B) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.120 Mobile Safari/537.36",Android,390x844,Success,Biometric,0
ffe62994-9580-4c2a-844f-c4b85b80b8d1,user_061,2026-02-03 01:42:39.568682,IN,Osmanabad,"Mozilla/5.0 (Linux; Android 11; SM-G991B) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.120 Mobile Safari/537.36",Android,390x844,Success,Biometric,0
19a2676f-28dd-4bfd-b956-be953b964c74,user_061,2026-02-05 14:42:39.568682,IN,Osmanabad,"Mozilla/5.0 (Linux; Android 11; SM-G991B) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.120 Mobile Safari/537.36",Android,390x844,Success,Biometric,0
443b1d0f-3dbc-4093-a828-44423f738f50,user_061,2026-02-08 11:42:39.568682,IN,Osmanabad,"Mozilla/5.0 (Linux; Android 11; SM-G991B) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.120 Mobile Safari/537.36",Android,390x844,Success,Biometric,0
ead18464-ca8e-458c-90f8-1063889fe107,user_061,2026-02-10 23:42:39.568682,IN,Osmanabad,"Mozilla/5.0 (Linux; Android 11; SM-G991B) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.120 Mobile Safari/537.36",Android,390x844,Success,Biometric,0
ff138c80-c398-4332-8e50-0785bcaff931,user_061,2026-02-12 22:42:39.568682,IN,Osmanabad,"Mozilla/5.0 (Linux; Android 11; SM-G991B) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.120 Mobile Safari/537.36",Android,390x844,Success,Biometric,0
d8b48ead-9360-4edf-b82b-5b86f2a32efd,user_061,2026-02-15 03:42:39.568682,IN,Osmanabad,"Mozilla/5.0 (Linux; Android 11; SM-G991B) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.120 Mobile Safari/537.36",Android,390x844,Success,Biometric,0
5ad479ef-636f-4890-8c21-cbdbfb8fe8c4,user_061,2026-02-16 23:42:39.568682,IN,Osmanabad,"Mozilla/5.0 (Linux; Android 11; SM-G991B) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.120 Mobile Safari/537.36",Android,390x844,Success,Biometric,0
d86065a2-fdd5-40f8-96d7-44fdef69a980,user_061,2026-02-18 00:42:39.568682,IN,Osmanabad,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0 Mobile/15E148 Safari/604.1",iOS,390x844,Success,Biometric,0
97af5bde-3c8e-4d78-ad14-e9f42c78644f,user_061,2026-02-19 06:42:39.568682,IN,Osmanabad,"Mozilla/5.0 (Linux; Android 11; SM-G991B) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.120 Mobile Safari/537.36",Android,390x844,Success,Biometric,0
b297a782-bcf4-44aa-8e63-cb1a5168bbf2,user_062,2026-01-21 17:42:39.568682,CA,Charlottetown,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0,Windows,1440x900,Success,Password,0
07388ba4-9770-43db-a9fa-97e25bd93609,user_062,2026-01-24 03:42:39.568682,CA,Charlottetown,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0,Windows,1440x900,Success,Password,0
f2933585-5a07-4758-b357-f3f9b4157cea,user_062,2026-01-24 22:42:39.568682,CA,Charlottetown,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0,Windows,1440x900,Success,Password,0
9027e770-2460-40d2-9048-83c191519998,user_062,2026-01-25 16:42:39.568682,CA,Charlottetown,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0,Windows,1440x900,Success,Password,0
fcedf994-d631-4383-b030-14d0f2c84743,user_062,2026-01-28 12:42:39.568682,CA,Charlottetown,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0,Windows,1440x900,Success,Password,0
7e02921d-f86b-443a-a1b2-43cccf767343,user_062,2026-01-30 08:42:39.568682,CA,Charlottetown,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0,Windows,1440x900,Success,Password,0
7d8d3ddd-2cf1-49cb-8f1e-1a378ac8ad93,user_062,2026-01-30 16:42:39.568682,CA,Charlottetown,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0,Windows,1440x900,Success,Password,0
3b8d3447-0e61-465f-971b-1b8009b7fdf7,user_062,2026-02-01 00:42:39.568682,CA,Charlottetown,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0,Windows,1440x900,Success,Password,0
86c5547c-051a-4039-b803-dcee9a069295,user_062,2026-02-02 05:42:39.568682,CA,Charlottetown,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0,Windows,1440x900,Success,Password,0
eafb3e90-54ec-44ce-802c-cb257a5d7c82,user_062,2026-02-04 23:42:39.568682,CA,Charlottetown,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0,Windows,1440x900,Success,Password,0
2167c35e-ce73-44f2-b393-2b6c9d37efb6,user_062,2026-02-06 09:42:39.568682,CA,Charlottetown,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0,Windows,1440x900,Success,Password,0
