login_id,user_id,mouse_velocity_px_sec,avg_keystroke_delay,session_entropy,tab_switch_count
8ae3297e-34e2-4142-9a35-447583997ac5,user_117,237,0.3106,0.93,1
4563abbe-5188-4a26-8ca3-3a5459ae7302,user_117,199,0.2057,0.88,3
cdd3214c-b450-4610-b17a-a7a9243d116d,user_117,407,0.3576,0.61,1
2bd8ad4d-3eac-4b28-92f7-199348843b5b,user_117,243,0.2626,0.87,2
e46a0b42-9cfe-4bd8-8fb6-7094123cf911,user_117,151,0.2948,0.77,3
0cfc6420-7192-4443-8a63-42ca56b7979e,user_117,246,0.3209,0.91,10
e73e2bc5-7882-4064-876c-108d214c87b1,user_117,397,0.3344,0.87,7
6233960a-1b1e-46c3-8cea-af73aced4d55,user_117,523,0.38,0.66,4
6454a82a-6d2c-4bf9-960b-eed40dc5d42e,user_117,359,0.2717,0.68,6
e42aa836-989b-48c0-b465-c0272dd1d45b,user_117,546,0.4088,0.62,7
b0ac0677-d60f-4680-a124-fdb297bedf31,user_117,300,0.332,0.64,8
5b0a31ea-9dc6-4783-b222-534db3099e0d,user_117,247,0.3107,0.77,2
32b9c542-d143-40a2-9513-b74f4ffc1c54,user_118,173,0.3121,0.8,2
cf2e45ef-abbe-474a-8226-ab53b680873b,user_118,230,0.2869,0.75,4
ec3b9258-f943-475e-941b-9098889277fe,user_118,282,0.2349,0.86,2
915aa3c0-7737-4fb5-83b1-927bc1785e77,user_118,228,0.3472,0.93,8
cd66d79d-d017-4108-97c9-5aaa21bd55eb,user_118,246,0.1873,0.8,10
18e63a55-77e0-4e02-b2d7-692aeb70bda9,user_118,461,0.2411,0.62,2
a4f89e23-af39-42ce-8f75-d45a74a12a0d,user_118,322,0.3104,0.91,7
7875b1c7-7724-4aa3-8438-eae0b5d0b595,user_118,224,0.2992,0.84,7
24caf1b8-394a-47fd-b28b-f8463b504fda,user_118,7890,0.005,0.1,4
aa4946f4-ead1-4758-b319-f18d2ef03a1b,user_118,4714,0.005,0.1,6
10bbc60d-07bf-43ee-bccd-3dc0740a5bed,user_118,202,0.3067,0.89,7
7a88f162-59f8-468e-9ce6-2a9f79af8348,user_118,303,0.2411,0.62,5
484204d5-2bb9-4661-9884-23547613ef44,user_118,502,0.2817,0.73,6
931e1d4d-9abc-4859-993e-dc83c497d0a8,user_118,99,0.291,0.8,10
67db0943-1a59-43eb-8208-fd42209ce4a5,user_118,316,0.3257,0.71,8
1b63205f-cbf8-4149-b6da-99cdd14b256c,user_118,220,0.2793,0.88,0
1228130b-a642-42a2-8e5f-d65f536c32d0,user_118,294,0.1406,0.9,7
760272ba-8862-436f-8d57-9d00cadcc10f,user_118,429,0.3022,0.67,3
3d134526-69d7-4427-972d-5d57669be896,user_118,96,0.3447,0.76,0
28b58db5-8c46-4308-be62-89819ef1a74f,user_118,322,0.2776,0.77,7
10e94dce-6241-4ba3-bb7c-e7ccf950f7fa,user_119,218,0.2208,0.84,0
b1ade82a-d05c-478d-b54f-184e57390b03,user_119,394,0.3142,0.79,5
faeebacd-c8c8-4cf9-ae5f-bf719749d2b0,user_119,362,0.2182,0.92,4
579a7954-c98e-4f5b-9134-c0b76f73573b,user_119,287,0.2585,0.71,0
2c4f5416-3c74-4c16-b1b2-b5f88b661d1f,user_119,283,0.3134,0.62,1
bd472885-13f0-433f-ab6b-3f08a9a0f4ef,user_119,244,0.3473,0.73,4
d635212d-92fe-40e8-b63f-a809ee4d0dec,user_119,175,0.328,0.6,6
98986758-9798-40c3-9d44-43517c93cdc3,user_119,430,0.2867,0.75,6
18ffd8ad-8e1a-4a51-934b-fa8676812ad7,user_119,433,0.2161,0.63,3
4edb6dc8-2d19-4d52-b1f9-b0e2d2701a52,user_119,244,0.3047,0.9,0
9927839b-11d1-4e50-a7e2-189bf4b4c704,user_119,280,0.3994,0.67,9
98ae0666-d066-4d21-af7d-7f211bd6b03d,user_119,479,0.2738,0.63,10
53d106cb-6100-4ffe-91e2-b878c576c26d,user_119,179,0.3117,0.71,0
0fbd4c81-a900-4ecd-a51e-01ad7e8a2078,user_119,98,0.4303,0.66,2
23900c1d-d129-4d13-b7b5-67b4172d2bd0,user_119,465,0.3518,0.63,5
c146ed52-e73b-4913-94ad-345ae3239264,user_119,441,0.233,0.7,10
c1cfd878-000c-44a5-8f51-a203a2d999ba,user_119,320,0.2937,0.93,4
73f621a8-2633-4c43-a92f-85fe258fcafc,user_119,269,0.3483,0.71,1
9d96232d-63d5-4750-8a9f-f50e880061b6,user_119,265,0.3451,0.85,4
34a63e76-3217-4525-b279-101c93f3503d,user_120,272,0.1814,0.91,4
4cbb7460-510c-4c48-a09e-f2a3ae77e249,user_120,257,0.1222,0.71,6
adf792ff-e9c7-413a-8b5a-4d7791fda27f,user_120,376,0.0707,0.8,8
efca07ae-f17e-4a71-ab22-ec1d4df6ff4f,user_120,312,0.2443,0.94,9
ea452afd-fb8a-41eb-b7c1-2a4c6f4a454f,user_120,163,0.3127,0.62,5
952d986c-16db-4a18-bd83-98c35821b9f8,user_120,324,0.2582,0.85,6
82ab23a0-fc86-4110-9c8a-a87202141a68,user_120,286,0.079,0.69,0
da3dc780-20a7-4d78-98fe-b8de67797b58,user_120,424,0.1364,0.62,9
e6ace59a-5e85-443c-8ffa-23664b4fafaf,user_120,192,0.2349,0.72,2
0037447f-0d99-4071-b7c8-435f8c83bc68,user_120,181,0.1777,0.72,9
fa8bd601-d21c-4315-8f5e-248eb40f040e,user_120,525,0.1357,0.94,8
483edd69-dc7a-4d16-9c15-30575bf774cf,user_120,479,0.1931,0.93,4
6e84e832-3c38-43f0-87fb-b920dd9d2e4d,user_120,320,0.1899,0.74,1
a00e0b60-64ee-44c1-9714-fadcb3c4d030,user_120,382,0.1363,0.91,3
67f1c18b-61fe-400a-b636-cc4c5170ca8a,user_120,350,0.2149,0.71,4
361241be-8b8c-47be-af68-9d6561ae3f21,user_120,177,0.1657,0.68,7
239a046d-7991-4c51-ac64-9adfa998c8e1,user_120,159,0.1705,0.61,8
d7e4527a-6274-4240-8e30-1bcc302fa247,user_120,217,0.1987,0.86,0
6acff20f-d707-4b6d-9c3b-d3b5ecaadafb,user_120,401,0.1565,0.91,1
df6b9b3f-ff59-4778-89d9-3a08277e0fbc,user_120,421,0.181,0.62,3
02f865f8-2260-41c6-a023-fd4bab89736b,user_120,395,0.1507,0.89,9
24dcea07-0405-4d2b-a5fc-d671125df206,user_121,234,0.2764,0.86,2
a86de251-7c98-456f-a288-109db8a9b014,user_121,212,0.2756,0.68,2
22c23308-fd7e-475c-b997-f6976fcddf50,user_121,401,0.2762,0.67,0
ce52309d-a46a-47c2-a320-de1615ac80e4,user_121,436,0.2932,0.62,1
e4c1d210-74be-4b20-9c32-f8a06a7580e2,user_121,246,0.299,0.9,2
ee28dccd-9abb-446b-b205-1cecc9f7369f,user_121,222,0.2739,0.91,0
74533044-2e07-436d-9f8d-367d6cfaf2dd,user_121,240,0.3251,0.92,3
d1f03374-8d53-4691-ac93-6f698269041a,user_121,257,0.3324,0.69,2
39ca2826-5af5-4a23-a27c-a9f773363302,user_121,443,0.3024,0.63,2
01e6ee9a-9ac5-4023-acbd-d9312f900058,user_121,403,0.2467,0.62,6
bb1d23a8-d8c8-43b0-bf87-36f193f3c702,user_121,340,0.2406,0.82,7
44ed98e2-8071-4c8a-b64e-26cf3c9ba542,user_121,172,0.2455,0.81,2
938bd3f8-8bd1-4d4b-ad33-53fc692caaae,user_121,298,0.3349,0.91,7
09b185d6-fa6d-41ee-8890-f5065df1bf6f,user_121,210,0.345,0.91,1
5e5b2ad8-b473-4eb6-bbb7-75d491724023,user_121,457,0.2914,0.84,6
f63471f8-7b45-4d9c-948c-7eb41cf8570b,user_121,281,0.2951,0.93,7
baed6f49-245f-4841-947f-0413b0c46ddc,user_122,212,0.2084,0.63,1
dbfe679a-fbcb-46ec-86c2-ad8fbb3607b0,user_122,254,0.3967,0.68,5
478817ec-c764-432e-8026-27d1fbd1b0c0,user_122,359,0.284,0.91,7
85fab5ea-1407-4edb-8456-ce4f77061136,user_122,294,0.2129,0.82,3
3ec77a8f-16a4-4b83-9c2d-9672e3d1803c,user_122,228,0.3131,0.71,1
a9eaa9ff-bddf-4416-a173-1ed878f2961c,user_122,294,0.3144,0.74,4
af1f798c-13fd-4d26-ab31-0bfef5dd7f92,user_122,77,0.3429,0.9,2
94628786-cc50-4a89-8a08-d40ea2395ad5,user_122,336,0.2801,0.88,9
e7515d4b-0d82-4d52-9cf0-21b84ffffb59,user_122,336,0.2153,0.6,8
02c2b367-c74d-4df0-88f7-f09757f2a45f,user_122,471,0.3025,0.92,0
e7f339dc-833d-43ad-b43b-9f717807c947,user_122,207,0.2793,0.92,0
54de19cd-bbdb-4536-92ef-63c1781f9d3f,user_122,5430,0.005,0.1,1
b1eedf64-090b-43ed-aae1-d0bc4a099088,user_122,224,0.3271,0.92,6
4dd7962b-bfda-45c9-98fe-b4f3ec40d95a,user_122,194,0.3155,0.86,6
42ac66dc-904f-4df7-88f7-2c2dba1ad160,user_122,153,0.3098,0.88,2
94010dfe-7921-4c7c-a119-ceee0fb91307,user_122,527,0.2695,0.72,1
a8049463-0d36-45e4-92a6-f3e62b48c6e6,user_122,5170,0.005,0.1,1
20775ce4-151f-42f9-bc19-3e6f496cc03a,user_122,300,0.2691,0.71,10
c8a4ae21-d9f8-40e9-93ad-3ead816ebf32,user_122,347,0.3103,0.65,6
9da4ec0f-21ee-4f6c-8086-69bb4721194b,user_122,284,0.2373,0.75,1
41c7d9b3-db9c-4b7c-8674-a0eb47edc6dd,user_123,4796,0.005,0.1,3
26b0d2c9-bd2c-44eb-977e-3f2ce8fe6095,user_123,354,0.225,0.9,3
cecea5d3-5ea9-49ef-b257-dcb6a8be6c80,user_123,288,0.3122,0.93,2
b365fb7c-c853-4c55-82e1-73022ce6f908,user_123,328,0.2295,0.85,8
cca3a4c4-2e49-42cf-bc23-9ebc3c775558,user_123,461,0.238,0.91,1
57c4e2c3-0878-4ef0-9cac-fa548702f4ad,user_123,219,0.2722,0.71,4
252352f6-f7a3-46a6-959b-558bfbec1ed8,user_123,288,0.252,0.8,8
277664d0-d25c-4d37-af16-d03b987593c3,user_123,346,0.183,0.78,6
fe5b9fc9-c0b4-46d6-bef6-775bd66de2a1,user_123,229,0.1854,0.64,6
3cea1f89-6217-4b7f-8536-d2ce69b6f3b7,user_123,354,0.1276,0.93,2
a33817fa-b9db-4388-b0af-f6eba9217ddc,user_123,4668,0.005,0.1,9
a46b3932-0de8-4b63-9856-e1fcd7825ea3,user_123,310,0.2631,0.78,9
1db1ce86-d1cc-48d3-8167-650543af6c46,user_123,366,0.1847,0.81,9
661423a7-76c9-4eb2-aae7-dc190d722918,user_123,212,0.1864,0.84,1
bf03b8c2-79ec-458b-8d26-657479ea5621,user_123,366,0.1252,0.61,2
8853490b-ec26-4a0c-809f-1c91f2c0a0cf,user_123,378,0.2691,0.79,3
b4a2b699-aefa-423b-a13a-9ff93bd13a43,user_123,5106,0.005,0.1,3
030974c0-6f4a-4fcc-9eca-859887cb0e2a,user_123,527,0.3472,0.66,6
72e5e892-cc1c-4204-ad5e-749b49ee4969,user_123,271,0.1586,0.84,2
f63614f5-50d0-483d-adb1-be7a61cb0527,user_123,156,0.1344,0.79,3
0a802167-f4b3-420e-aed0-fb5787beb021,user_123,190,0.1747,0.67,7
a32e3ab5-8802-474a-aaef-2ec218ecde2b,user_123,306,0.2093,0.91,8
6e8984f4-d820-40d1-b4c8-73a75a947a40,user_124,307,0.2663,0.71,1
dbbd3290-a6ed-4add-ab04-cd299c48c830,user_124,189,0.2824,0.65,3
445fdde1-4534-47b5-95c0-6c8e45c87f41,user_124,191,0.2858,0.91,7
a7830a8f-415e-4805-9928-aae5cd649aff,user_124,176,0.291,0.93,0
c5ed3982-760b-4673-a422-a73e958c9cfd,user_124,278,0.2698,0.62,10
bbfbf76c-3de6-47f9-bfc4-6c0eacdfe0ff,user_124,4411,0.005,0.1,10
5032739c-2e0f-4484-be43-541ab0b6148c,user_124,284,0.2612,0.74,7
022b7e76-ac3c-4e34-82b5-3d3d8c30563f,user_124,390,0.3996,0.9,10
69479974-030f-473e-9165-4cb3d4e99a65,user_124,209,0.25,0.86,0
af7ce609-1a99-4ae0-8677-b81d1902c93b,user_124,228,0.3199,0.79,2
b9aa06f5-382b-4b11-99fc-faeb722944a9,user_124,139,0.3244,0.71,8
08b6f61d-316d-4914-807c-43704886274c,user_124,403,0.2425,0.7,6
0e8fd00b-1789-46de-9e90-d10706113bfe,user_124,330,0.3241,0.81,7
e4db04c8-a817-4c85-9819-7749f041e4f7,user_124,407,0.2474,0.81,4
99714b2b-f353-4e8a-b781-d306d5e0a664,user_124,265,0.198,0.79,9
f5321352-b544-48e4-9f2d-a344a3596667,user_124,163,0.2685,0.82,9
9accb00d-db3f-44a2-961d-6acf1eb6d1f0,user_124,175,0.3083,0.81,8
c38c2eaf-a809-4a77-a03e-cfef21419a14,user_124,94,0.2487,0.78,10
cd9e84ec-90e9-4294-a5dd-2836e65fa9fa,user_125,149,0.1339,0.73,9
1c6057fe-e560-4cfb-af4c-fefbf79828a2,user_125,459,0.1672,0.66,10
4b68d94d-40da-4c7d-af2b-dc13b2165b5a,user_125,192,0.1599,0.89,0
13620119-efa9-40a3-a915-1364778a669f,user_125,260,0.0876,0.79,0
fec88839-ec35-43de-b414-e3e1a3871e92,user_125,241,0.1487,0.73,1
b1356d67-6d4e-48a4-84f4-b84446c112a5,user_125,337,0.1838,0.72,4
c5268f0f-c516-4394-aae6-787ee744aa30,user_125,186,0.1526,0.95,8
c7de01a9-2976-4b0f-81e0-cfaf52ca9ced,user_125,7748,0.005,0.1,0
0f6000f3-fef7-4410-9528-dc45637aa999,user_125,334,0.1265,0.74,9
43c1136c-d013-47a3-b4a2-9332421becca,user_125,321,0.2015,0.7,8
7de17a85-11c4-494a-b0c9-83362d8cc973,user_125,123,0.1014,0.75,9
9c3cbe9d-335f-4d14-adb7-d4e4fabb6609,user_125,385,0.155,0.79,2
7df77791-a53e-42ba-adae-62c06483b0e7,user_125,266,0.1777,0.67,5
c4ca00d7-8a66-4e67-a4d4-d5a31bc2197e,user_125,303,0.1054,0.94,2
a4b1cf6a-9d2c-451b-b7e8-2d716e66a273,user_125,196,0.1085,0.89,5
b72479b7-710b-4fa9-a9a0-c20d1b332e43,user_125,371,0.2369,0.64,5
12aada4b-08ec-44c8-9a71-064d424d9430,user_125,366,0.1658,0.93,2
40271514-ba40-462f-9243-a30112068ad6,user_125,331,0.1912,0.68,10
e581d601-04cd-44e8-b225-539dc6f903cf,user_125,228,0.1503,0.92,4
a3ed033a-a722-4ea2-a61b-50487f695b97,user_125,424,0.1297,0.75,2
aa239ba2-09af-4883-aed2-1f940038dc84,user_125,80,0.2286,0.77,1
b336d143-26cf-4f51-8435-2e6f63f6bf77,user_125,398,0.1462,0.89,9
931b9fae-642e-4a16-a795-03fb546fcba3,user_126,241,0.3639,0.93,1
f09e0302-b525-44d9-83f0-23fd00f2baa4,user_126,212,0.3663,0.65,4
6fa179a5-7a67-4870-bd9d-2b3bc55fa445,user_126,388,0.3201,0.85,5
c7eb7d43-ba4e-472f-9813-9af76766d37b,user_126,399,0.3574,0.84,5
8a45e02e-11f2-4d9b-890e-c689cff14c0e,user_126,158,0.332,0.78,7
f443864c-6269-4a44-80d8-c04639d11950,user_126,286,0.3672,0.62,10
7b68b323-c7a2-4e6f-9166-eb08b0736dd1,user_126,513,0.3083,0.69,3
ef5eeca5-8909-4003-9136-e5301f0733df,user_126,316,0.3432,0.91,4
ae8cc97b-555c-4e18-9be2-124ffdd99681,user_126,8,0.246,0.85,9
a1dc9cab-0e21-4ce5-a68e-b10e4d862412,user_126,369,0.2205,0.61,3
1735f36b-a5a6-4b3a-b575-7b77ff3c6d4e,user_126,111,0.2938,0.68,1
f5ff3705-da74-4056-88dd-44cc5d87edd2,user_126,286,0.245,0.81,2
75aaecb0-d757-4d38-9498-d0dd570e5af5,user_126,295,0.2409,0.66,8
a5d5bbf9-4a3a-4b3a-8439-dfcfc2ad0d97,user_126,339,0.2932,0.6,8
0a119bac-8df2-4ad5-ad36-db7e33ffb402,user_126,301,0.3314,0.84,6
30e59543-a925-4e85-a258-8ce9f7aeede8,user_126,99,0.2875,0.77,8
e57e72d3-63dd-4733-b225-574e4c82c445,user_126,276,0.2531,0.67,4
5bf88967-b057-4cd4-a170-1e8e1b552618,user_126,128,0.2812,0.66,6
a1fe9bc6-e29d-450a-95b9-8c207c8b7f1e,user_126,203,0.3246,0.81,9
23d34d22-3080-4ed6-bc3e-34af701fb3ea,user_126,285,0.3419,0.81,9
b840d136-067e-4b72-b16e-8645092385fe,user_127,177,0.3213,0.72,3
7d3e5830-3d0d-4c8f-97cb-4585ff12fe28,user_127,429,0.3302,0.72,1
8a619e64-caf0-4442-9020-48e6638644e0,user_127,445,0.3526,0.7,10
88b04b77-7feb-4cf3-8ec7-7371a4b65cfa,user_127,177,0.3005,0.86,10
7305cd23-cfd0-4040-9591-6d49f7073712,user_127,413,0.2698,0.89,7
097ba119-0433-4d20-beee-f3e1f7716700,user_127,349,0.2999,0.78,1
c9abda91-5674-49e2-8e59-95aa56db638a,user_127,419,0.3315,0.86,9
1e4182bb-67cf-4ce0-8af5-e4a9b8943df8,user_127,180,0.2845,0.81,7
aad53fb8-a762-459c-8e9e-592936308a60,user_127,478,0.2969,0.92,4
ad968213-f0a9-497f-b557-c28c85eb2b3f,user_127,321,0.2545,0.77,2
2621d32d-895c-467f-9fcf-338cdec56dc3,user_127,321,0.3283,0.68,0
ecc0baa6-3ba4-42ba-9450-0024bdb58d06,user_127,430,0.2976,0.64,1
243f45fe-bc47-46ad-8970-d09d1270c935,user_127,272,0.4202,0.93,5
78a1d988-04e1-402a-a761-80c77d283421,user_127,285,0.2801,0.92,9
0bb9a8f6-9e4d-4214-ab03-4c4ee83cdff9,user_127,216,0.3044,0.71,8
216aebcf-a616-4de4-b388-300a3e20718a,user_127,491,0.3032,0.63,10
0cca0c05-a1f6-49ed-ac18-82c903ad702e,user_128,286,0.2642,0.76,0
cb2fbbc3-d21b-4733-8ead-a8d3e797f3ae,user_128,4987,0.005,0.1,9
1b388581-d145-4d7f-915b-5a37105f86aa,user_128,175,0.175,0.77,2
cc96bf43-9850-4072-bf44-cbca1d3ae131,user_128,228,0.2184,0.62,8
cdf0aaba-1027-4bf7-b877-70f09d99d4c5,user_128,322,0.2445,0.61,5
cfbfd796-565c-4e3f-ad1c-31d633e04a38,user_128,367,0.2689,0.74,5
adab7b01-bce8-4033-bb70-fbf3d5fd46d7,user_128,365,0.2523,0.75,3
f9d18507-1eec-4891-9301-0fb966ea0949,user_128,412,0.2077,0.68,9
2328051e-8bbf-4b30-9372-92e6af206a9d,user_128,407,0.2122,0.63,10
cb08b605-f6f6-4488-9620-15f05253b6f7,user_128,219,0.2999,0.74,6
97d46f61-0bab-4f53-83a4-704f36965c84,user_128,271,0.2653,0.64,6
1ee92d3b-102f-4f5c-95e3-92952c6710bd,user_128,255,0.218,0.92,7
6a478ddf-c1ee-4d7a-a428-185a461de017,user_128,280,0.2753,0.75,10
8dac210d-5eb3-4ef5-b240-70ca2b056167,user_128,396,0.2477,0.78,6
ecf91245-3e5f-4e23-b04c-19e22a3dd769,user_128,382,0.3177,0.82,7
19977e2e-2224-4813-8a6b-3e3d94fd0594,user_128,556,0.3474,0.82,4
9cc8f772-a1d7-4199-98ed-0649ca826730,user_128,357,0.2589,0.67,8
04005940-2862-4b4e-8714-d549604a1fe2,user_128,292,0.1751,0.65,6
01a02047-14aa-4ca3-bca9-e68fe12f3b21,user_129,409,0.377,0.69,4
16d1f5ca-ed17-4fdd-adee-003e01d96e96,user_129,266,0.2222,0.92,9
e30cdee2-97fe-4937-a6d9-77a1b4ecfe8d,user_129,230,0.2962,0.84,10
ceb28a32-b189-427f-aa8d-8a7048a2a172,user_129,253,0.305,0.7,9
b13e655f-79db-4407-85c6-ab7dcad04982,user_129,517,0.2094,0.72,3
a3cb9e18-24a1-47fd-b4c6-ea9b207c0594,user_129,147,0.3313,0.76,3
697ae294-734e-4b10-85e9-054f455cf668,user_129,424,0.2741,0.88,6
9c4c37b3-2caf-4d2f-b026-a4183d3fbbec,user_129,317,0.3227,0.78,3
2e1482be-98a5-47b2-89a1-8b34b11184e7,user_129,320,0.3201,0.68,6
f346bbe7-9caf-4bfe-bff8-a2c6b79a566b,user_129,4051,0.005,0.1,9
8ec61be5-012b-409e-ab35-8d15590cee67,user_129,337,0.2441,0.64,2
fc920c73-1e14-4e04-b120-8bde3c52d68a,user_129,322,0.246,0.83,2
9e719a56-187e-4ca4-ba0f-01a487bb1f6d,user_129,396,0.3309,0.76,0
fc9dc0d0-c2d9-4cc9-9cdb-f14e5ca59057,user_129,6423,0.005,0.1,4
0d95ee72-46c3-4497-b546-9cb1a8c9aa31,user_129,258,0.3861,0.89,10
26331cc6-cbee-43e3-9cd8-89e231979167,user_129,378,0.2872,0.93,2
e9570a2a-f7f4-4477-9802-13baaf6c2278,user_129,4618,0.005,0.1,6
0dd4c0e6-0b09-4fcc-ac34-4cf0ab8e77a1,user_129,147,0.2369,0.77,4
35a7ac9b-48f9-4d0d-9d3b-c1d3a5159982,user_129,433,0.3478,0.83,3
9de7df7b-5594-452b-805a-8e7e6f46a41f,user_129,286,0.3191,0.61,4
74017bb3-c227-4738-a3dc-419dce1e8d1f,user_129,304,0.3987,0.77,2
0d6dcb42-bd8b-4603-9abb-574e0b16dac4,user_129,151,0.4111,0.61,5
2875ad5d-2d06-4862-8990-779cecc3b699,user_130,308,0.3871,0.73,6
83d0bae7-7c2c-4bcf-8770-d18fc9160147,user_130,245,0.2864,0.71,0
3c3c9c08-e523-48a9-9223-d9061db67101,user_130,304,0.259,0.94,0
946b4482-97bb-4fbf-b1df-c82cb8addf54,user_130,207,0.3714,0.61,7
bf4113cb-32e1-4f17-ab47-ed615372ebed,user_130,220,0.2778,0.8,8
3ae56c8d-5360-46e7-a5fb-c1c0ad463549,user_130,397,0.335,0.61,4
3a4fece7-537d-46c6-9c31-aaf3c76aec88,user_130,376,0.3106,0.95,1
699fdb02-bcdd-4b48-bcb3-c9fa191abb3d,user_130,179,0.3618,0.69,3
e43081aa-6022-43ff-b330-4e33deb0de7d,user_130,182,0.2969,0.7,2
95c89b2d-7892-4145-92d2-d7e6387d5add,user_130,205,0.2899,0.72,3
6f94da50-e3f7-43a7-8de9-2f1b7c0224e5,user_130,383,0.3254,0.8,4
9c03d65c-ed8a-428c-b756-999b251adf0e,user_130,306,0.3274,0.61,10
5f9cb7e0-6328-443e-ad95-63ed747a4829,user_130,124,0.3697,0.65,6
31b42308-b846-4413-b52e-761322eb69b1,user_130,303,0.1899,0.94,2
450ab36d-f9be-47f3-9bcc-90fca1cc22d8,user_130,446,0.3183,0.73,2
083759f8-2090-435e-95fc-f99133c417d5,user_130,121,0.2759,0.66,6
47d5ac92-0f45-45da-9194-1591b134b58f,user_130,216,0.2872,0.91,4
772d416d-da05-42fc-9c71-a82122f1c32b,user_130,455,0.3175,0.76,0
c2a59d7b-2bd3-4971-ab10-b78675656daf,user_130,305,0.3022,0.78,3
4b8fb475-e2eb-42d2-b848-52b657f498e0,user_130,470,0.3292,0.61,4
cb68a34e-ca1f-4ff2-a823-442c9a87e357,user_130,459,0.3052,0.8,8
e7d3f770-9c8d-4ade-b3e8-16b5a353ea98,user_131,270,0.2676,0.94,4
8d8164b0-f85a-4287-93ff-c45f2b80e44a,user_131,333,0.1963,0.78,1
6964eb16-1623-4e87-bacd-c514dae18b28,user_131,241,0.2487,0.67,0
dcb913b4-7d3d-46ca-8592-a38fdb62a1f7,user_131,317,0.2565,0.84,2
7936931e-9771-480b-b768-c85bfee3dbaa,user_131,4084,0.005,0.1,0
3f71e1ae-3f24-4a6a-9f62-9d0cbc7637a0,user_131,191,0.2095,0.68,1
38efa3bc-9457-4388-af2a-ec8a53c9aacb,user_131,134,0.2394,0.95,1
f23d9820-977e-4877-ad6f-4ee3e44e7cd1,user_131,6325,0.005,0.1,10
0a414919-0b52-46f3-baed-57776af31899,user_131,277,0.2058,0.89,10
c4c36368-bbc5-4a50-b87c-b0d3fdc419b2,user_131,365,0.2717,0.74,8
87f797fa-6cfa-455f-889b-5b4981145252,user_131,385,0.2483,0.79,7
cc4ae02c-cf49-44e0-bab1-653364f22a7c,user_131,272,0.2853,0.84,3
73d3328c-1916-49d3-9240-25eab257e257,user_131,363,0.2093,0.76,1
8ef90060-1545-4c64-bd92-29527ecb002e,user_131,262,0.2357,0.83,4
bb56588b-b172-4c53-832e-2730c0c9c3ed,user_131,326,0.0828,0.82,10
21f969e9-37cf-45f6-b32e-de3c68181f5b,user_131,493,0.3069,0.74,0
a5cbbf6f-3d33-4164-8bb8-ebe25bc07988,user_131,220,0.202,0.7,6
7ad30e2a-0413-4fc7-973a-0c96ffbb4bcc,user_131,236,0.2094,0.69,10
b40bc353-296b-4903-8e09-c596ab45eaf0,user_131,395,0.2693,0.65,3
bf4e2e46-9204-49ce-9ba0-c89e75938f5a,user_131,373,0.2329,0.91,2
7470724c-f9f6-4641-863f-f61e956abfdf,user_132,261,0.3569,0.84,2
dfcb821b-237c-4b55-8596-fab776b90472,user_132,417,0.3331,0.71,3
ca342e3c-2f58-4a81-a7c5-b29bb400a5e1,user_132,6259,0.005,0.1,5
6287729e-1219-4d94-a097-0ff4dc420980,user_132,398,0.2731,0.88,5
87ea651b-5539-462b-b0d5-08a9e4b81e89,user_132,375,0.3227,0.64,0
c0bd44c0-6d07-4e0b-8bed-523c085ff4d1,user_132,399,0.3459,0.74,0
9ccce19f-f233-4074-b2b3-bb394510eaad,user_132,352,0.3406,0.61,2
35078c5d-cb62-45b6-9342-3b4f8add06f9,user_132,235,0.3347,0.62,1
9ed62705-14b9-4b4d-af46-37b3c9a62c37,user_132,340,0.4287,0.6,6
eea77ea8-bc5a-4195-95f0-1600e17f348d,user_132,123,0.2573,0.86,4
e8f60796-f200-432c-83c5-c5100e082343,user_132,282,0.293,0.66,2
0d333496-e352-4539-9d2e-7b90acb60e81,user_132,341,0.3155,0.89,0
77215daa-5d97-4cdc-a209-56a81c684db0,user_132,15,0.3081,0.85,10
5dce8d9b-5d96-420d-8a76-bd919e7f87a7,user_132,361,0.3677,0.68,8
b47299b6-8f0c-4422-a5ee-a4a22cde531f,user_132,336,0.2767,0.71,1
c6090b78-b597-4e43-8f8d-d99511274cb2,user_132,388,0.4141,0.9,6
55bdf39e-fb33-4e61-a36e-900734680b6e,user_132,532,0.3379,0.7,1
a6276167-1d12-4daf-8a25-71593d170879,user_132,210,0.3261,0.9,4
c0953c13-f06b-4fa4-bcc4-f0877a7e8c31,user_132,293,0.2947,0.82,5
b3ed8f33-f587-426d-9f02-774d9482b42f,user_132,303,0.3248,0.8,4
c2c96b28-beb9-4a4a-80cf-fa7335b50ec5,user_132,263,0.3499,0.71,4
e5def08e-5a4b-4fdb-9209-eaab39b6410e,user_133,356,0.2012,0.63,10
6c451540-ae23-46f3-80e9-b30044719067,user_133,249,0.1855,0.87,0
5f70b951-1038-4676-8df1-172a46f2ff38,user_133,376,0.0759,0.63,1
805f0892-7c79-4dd9-b3d1-2f3e5860c4f4,user_133,242,0.2289,0.63,2
785ca87b-1f69-42b1-945e-087f86d4aba8,user_133,56,0.1852,0.84,4
d34c0a09-ada5-4cb2-882a-e449b5b71c24,user_133,205,0.1835,0.78,4
73b4daf3-4ad1-4634-a642-6f0b8869372a,user_133,406,0.2243,0.61,1
ac5dd02d-ccc6-4ffd-9e3e-ce609ef6a99f,user_133,213,0.2344,0.73,3
fa63bde0-cf0d-4f06-b177-116df2037633,user_133,299,0.2116,0.85,0
